"","list_N0_hat_t","list_N1_hat_t","liste_d_C0_t","liste_d_C1_t","liste_d_TV_t"
"1",743,220,7.00185993648281,2.79312584849505,0.221841885313228
"2",753,207,4.67761363900952,2.16923659321118,0.240637434989474
"3",772,221,5.9009284977821,2.16621582178858,0.256320458098502
"4",793,220,4.9966995949314,2.70935645914152,0.238099154176389
"5",793,215,4.9966995949314,2.44101127273918,0.23794760151794
"6",780,230,5.55174719371172,2.6139232180067,0.236197396995619
"7",771,235,4.91507939797388,2.44897188688064,0.243619819591662
"8",771,224,4.91507939797388,2.45793854578108,0.240886368127541
"9",804,224,4.61359550168811,2.45793854578108,0.253236753896711
"10",804,245,4.61359550168811,1.88706487495416,0.270352500240735
"11",793,245,4.48032145305145,1.88706487495416,0.227118129170967
"12",793,228,4.48032145305145,1.89218356783808,0.222856387752518
"13",793,228,4.48032145305145,1.89218356783808,0.248882094426339
"14",793,228,4.48032145305145,1.89218356783808,0.240522914528106
"15",793,228,4.48032145305145,1.89218356783808,0.249956846506176
"16",790,228,4.91245401794977,1.89218356783808,0.237229764087281
"17",790,237,4.91245401794977,1.61668641890267,0.248965386926934
"18",788,237,5.04216956949442,1.61668641890267,0.255402011258973
"19",810,237,5.00487429708259,1.61668641890267,0.24256326239603
"20",810,249,5.00487429708259,2.01649474389778,0.267704327790921
"21",810,249,5.00487429708259,2.01649474389778,0.250057465749027
"22",810,238,5.00487429708259,1.31500053150038,0.250057465749027
"23",813,238,5.17234844471532,1.31500053150038,0.24261740585407
"24",813,260,5.17234844471532,1.25210640236956,0.242999519296095
"25",813,260,5.17234844471532,1.25210640236956,0.270927767490034
"26",813,260,5.17234844471532,1.25210640236956,0.239212745517022
"27",825,260,3.83319095359406,1.25210640236956,0.235637941093816
"28",825,260,3.83319095359406,1.25210640236956,0.269149904904678
"29",825,260,3.83319095359406,1.25210640236956,0.239163501572166
"30",825,260,3.83319095359406,1.25210640236956,0.257339028164834
"31",818,248,3.77792653364684,1.28630957530365,0.234785529210156
"32",818,248,3.77792653364684,1.28630957530365,0.236509092590414
"33",818,248,3.77792653364684,1.28630957530365,0.255708985220518
"34",818,248,3.77792653364684,1.28630957530365,0.257241748415262
"35",818,248,3.77792653364684,1.28630957530365,0.227151955061938
"36",818,240,3.77792653364684,2.07339483197246,0.236317768397274
"37",818,253,3.77792653364684,2.19773348177747,0.227038764556931
"38",818,258,3.77792653364684,1.88856145580045,0.236331373561899
"39",818,258,3.77792653364684,1.88856145580045,0.231050172081274
"40",818,239,3.77792653364684,1.86787573169805,0.231050172081274
"41",818,239,3.77792653364684,1.86787573169805,0.227002985645459
"42",818,239,3.77792653364684,1.86787573169805,0.243783715128714
"43",818,243,3.77792653364684,1.55794653515589,0.236943870684827
"44",818,243,3.77792653364684,1.55794653515589,0.2321384167314
"45",818,238,3.77792653364684,1.95750551010289,0.226447587699357
"46",818,238,3.77792653364684,1.95750551010289,0.247691732783987
"47",818,238,3.77792653364684,1.95750551010289,0.225679388155796
"48",818,249,3.77792653364684,2.33090900245564,0.246159987341803
"49",818,235,3.77792653364684,2.51041715726266,0.237096484118409
"50",818,238,3.77792653364684,2.33717984801576,0.236937416744335
