"","list_N0_hat_t","list_N1_hat_t","liste_d_C0_t","liste_d_C1_t","liste_d_TV_t"
"1",774,193,7.04681487438741,3.1478553048987,0.231552041508877
"2",757,232,5.15944193108716,2.27727012638193,0.25784112797087
"3",757,236,5.15944193108716,2.59534749656627,0.250624356296028
"4",765,226,4.14111604806834,1.96892435160558,0.24045490906365
"5",765,200,4.14111604806834,2.40159044291917,0.233782836814088
"6",765,200,4.14111604806834,2.40159044291917,0.253037415642245
"7",765,210,4.14111604806834,2.23581562899564,0.23439659651604
"8",765,241,4.14111604806834,1.79657069016746,0.243831649575372
"9",765,247,4.14111604806834,2.23638238080563,0.245765669420069
"10",765,230,4.14111604806834,2.32810825391588,0.236374291822787
"11",783,235,3.89513492625693,1.94446289815681,0.25270216605879
"12",783,228,3.89513492625693,1.88506490510188,0.242945931568729
"13",783,228,3.89513492625693,1.88506490510188,0.249642022678327
"14",761,228,4.18571298078652,1.88506490510188,0.241422580234027
"15",761,234,4.18571298078652,2.03124917720082,0.262426076721849
"16",761,204,4.18571298078652,1.64889624151772,0.235366462446108
"17",730,227,4.42292116707475,1.79445396243286,0.236378122779974
"18",730,215,4.42292116707475,2.12857578076207,0.248585633618526
"19",730,213,4.42292116707475,2.22979508924782,0.237383973327238
"20",730,213,4.42292116707475,2.22979508924782,0.23935893960799
"21",730,213,4.42292116707475,2.22979508924782,0.244852490541058
"22",730,204,4.42292116707475,2.43159409068577,0.242837953123167
"23",730,201,4.42292116707475,2.43956413647773,0.225536045833077
"24",730,236,4.42292116707475,2.35994413540627,0.24598656110009
"25",747,216,4.94931107736235,2.26118745138709,0.248617579698175
"26",742,226,4.87472817086276,2.12209838105068,0.245837145708405
"27",742,226,4.87472817086276,2.12209838105068,0.258915530350595
"28",742,215,4.87472817086276,2.00242854360303,0.225208143671051
"29",742,214,4.87472817086276,2.03122346220006,0.244698447833447
"30",756,213,4.51137827301176,2.0356136018539,0.234518218240378
"31",756,213,4.51137827301176,2.0356136018539,0.23803360698548
"32",756,213,4.51137827301176,2.0356136018539,0.236736567016392
"33",756,213,4.51137827301176,2.0356136018539,0.253739474044748
"34",756,228,4.51137827301176,2.31946467427842,0.24560502473395
"35",756,236,4.51137827301176,2.35760494622337,0.242008462188475
"36",756,232,4.51137827301176,2.05899531448489,0.233173537641951
"37",756,232,4.51137827301176,2.05899531448489,0.283558234739855
"38",756,232,4.51137827301176,2.05899531448489,0.294648052400991
"39",756,210,4.51137827301176,1.90396452749953,0.243577251337761
"40",756,210,4.51137827301176,1.90396452749953,0.232368102400834
"41",756,210,4.51137827301176,1.90396452749953,0.232368102400834
"42",756,210,4.51137827301176,1.90396452749953,0.237520169782955
"43",756,221,4.51137827301176,1.75221018518652,0.256614793735259
"44",756,221,4.51137827301176,1.75221018518652,0.251690995655052
"45",756,221,4.51137827301176,1.75221018518652,0.242363950741527
"46",768,221,3.86757241923559,1.75221018518652,0.22997183234622
"47",768,208,3.86757241923559,2.24710196146919,0.238268671064459
"48",768,208,3.86757241923559,2.24710196146919,0.239246234832517
"49",768,212,3.86757241923559,2.23790657385972,0.243333183860526
"50",768,212,3.86757241923559,2.23790657385972,0.245280643687176
