"","list_N0_hat_t","list_N1_hat_t","liste_d_C0_t","liste_d_C1_t","liste_d_TV_t"
"1",732,234,8.07518694626465,3.36248702455018,0.224451401055411
"2",747,220,5.79299436483416,1.80233541480821,0.234350806298767
"3",760,227,5.29135859786665,2.01616147133651,0.24861177947512
"4",766,222,5.07203580047436,2.31562366011221,0.243839975213844
"5",766,243,5.07203580047436,2.2494241664768,0.26580018512968
"6",781,240,4.76716881961479,2.02331950032375,0.229251138654347
"7",781,240,4.76716881961479,2.02331950032375,0.26138652101136
"8",803,228,4.5205883979918,1.19252286298726,0.240473152540474
"9",815,228,4.20212293728416,1.19252286298726,0.249720975068335
"10",815,228,4.20212293728416,1.19252286298726,0.226659922294768
"11",815,228,4.20212293728416,1.19252286298726,0.287639193361166
"12",815,228,4.20212293728416,1.19252286298726,0.240879587603044
"13",815,228,4.20212293728416,1.19252286298726,0.243064983455849
"14",815,228,4.20212293728416,1.19252286298726,0.237449700941229
"15",815,228,4.20212293728416,1.19252286298726,0.244709040303849
"16",815,228,4.20212293728416,1.19252286298726,0.241507698303484
"17",815,228,4.20212293728416,1.19252286298726,0.251918704094001
"18",815,228,4.20212293728416,1.19252286298726,0.22948798567606
"19",815,228,4.20212293728416,1.19252286298726,0.235951135465432
"20",811,228,3.77809297786653,1.19252286298726,0.245851556574314
"21",811,228,3.77809297786653,1.19252286298726,0.24002558973244
"22",815,228,3.95715173490485,1.19252286298726,0.252564729113362
"23",815,228,3.95715173490485,1.19252286298726,0.239584322692358
"24",815,228,3.95715173490485,1.19252286298726,0.230110475902256
"25",815,228,3.95715173490485,1.19252286298726,0.241534026065945
"26",815,228,3.95715173490485,1.19252286298726,0.234109250524667
"27",815,272,3.95715173490485,2.54459965843055,0.254736626811604
"28",815,249,3.95715173490485,2.321139523401,0.241768681412957
"29",815,221,3.95715173490485,2.29138305856273,0.244438636593327
"30",815,234,3.95715173490485,2.282333420123,0.228037269173693
"31",815,238,3.95715173490485,1.64082556813671,0.229967640928504
"32",815,230,3.95715173490485,2.20127686371443,0.23545440764918
"33",815,240,3.95715173490485,2.00045588572302,0.232428239821162
"34",815,248,3.95715173490485,1.88837091962977,0.232477197308247
"35",783,244,3.7888278959381,2.10687191553781,0.219049759673571
"36",783,244,3.7888278959381,2.10687191553781,0.259474451629263
"37",783,230,3.7888278959381,1.99046385048227,0.25778763202258
"38",783,230,3.7888278959381,1.99046385048227,0.242490817685653
"39",783,230,3.7888278959381,1.99046385048227,0.236907059858058
"40",783,230,3.7888278959381,1.99046385048227,0.236199472870646
"41",783,230,3.7888278959381,1.99046385048227,0.237803895675547
"42",783,230,3.7888278959381,1.99046385048227,0.241015544038678
"43",783,230,3.7888278959381,1.99046385048227,0.241011698544833
"44",750,232,4.33460766429922,1.79808844123977,0.238811784894298
"45",750,200,4.33460766429922,1.75511086869121,0.237513904666603
"46",750,200,4.33460766429922,1.75511086869121,0.251162117739658
"47",750,200,4.33460766429922,1.75511086869121,0.225798319327731
"48",750,200,4.33460766429922,1.75511086869121,0.232382291416618
"49",750,200,4.33460766429922,1.75511086869121,0.236475631213797
"50",709,200,3.65944743780732,1.75511086869121,0.240346452270507
