"","list_N0_hat_t","list_N1_hat_t","liste_d_C0_t","liste_d_C1_t","liste_d_TV_t"
"1",736,218,7.17112784095234,3.05670452181855,0.225757402872269
"2",762,217,5.34919085953684,1.82712287213037,0.249086496111462
"3",785,217,5.55218037557289,1.82712287213037,0.238753519172466
"4",745,249,4.09890158635938,2.50122990402836,0.227540058698518
"5",745,250,4.09890158635938,2.03463934085608,0.250243806812997
"6",745,220,4.09890158635938,1.89808296420708,0.276528177685423
"7",745,204,4.09890158635938,2.40054533322138,0.228753989558454
"8",745,204,4.09890158635938,1.31845920219267,0.280839535020251
"9",745,204,4.09890158635938,1.31845920219267,0.241462926160715
"10",721,204,4.45203883085227,1.31845920219267,0.224177766306382
"11",721,204,4.45203883085227,1.31845920219267,0.258611536973419
"12",731,204,3.97057523742093,1.31845920219267,0.236921523401525
"13",731,204,3.97057523742093,1.31845920219267,0.249318575862754
"14",731,199,3.97057523742093,1.83856439198212,0.240093038199313
"15",731,199,3.97057523742093,1.83856439198212,0.239809782601519
"16",731,199,3.97057523742093,1.83856439198212,0.252560120293806
"17",731,199,3.97057523742093,1.83856439198212,0.249536690672398
"18",731,234,3.97057523742093,2.18591801159927,0.239543429341184
"19",731,234,3.97057523742093,2.18591801159927,0.232611406291761
"20",731,216,3.97057523742093,1.4886314350674,0.232647204660256
"21",731,216,3.97057523742093,1.4886314350674,0.238502876832106
"22",719,219,4.20834411669742,2.02241295546559,0.235486858096777
"23",719,219,4.20834411669742,2.02241295546559,0.234057347169588
"24",719,214,4.20834411669742,1.98739997445198,0.24659080897598
"25",719,227,4.20834411669742,1.86731089155572,0.246629493119001
"26",719,213,4.20834411669742,1.8928464400966,0.245522064976043
"27",719,230,4.20834411669742,1.60579092754579,0.241149022223945
"28",719,230,4.20834411669742,1.60579092754579,0.249598304341251
"29",719,230,4.20834411669742,1.60579092754579,0.230320304907379
"30",741,230,4.72645705669073,1.60579092754579,0.236852447495548
"31",741,230,4.72645705669073,1.60579092754579,0.241654213450916
"32",741,230,4.72645705669073,1.60579092754579,0.242675939297019
"33",741,230,4.72645705669073,1.60579092754579,0.266178692612419
"34",736,230,5.6759921234061,1.60579092754579,0.245978991691976
"35",732,231,5.30311094655638,1.81597816208539,0.239164560570025
"36",741,212,3.79804514338801,1.73839300445471,0.223346749093646
"37",741,220,3.79804514338801,1.82339770366086,0.235390232211488
"38",741,220,3.79804514338801,1.82339770366086,0.237233749530898
"39",741,220,3.79804514338801,1.82339770366086,0.258335598895974
"40",741,220,3.79804514338801,1.82339770366086,0.239434896597369
"41",741,226,3.79804514338801,1.93993994915967,0.238901561114482
"42",741,226,3.79804514338801,1.93993994915967,0.250143219617405
"43",728,230,3.72906879731983,2.22425398867984,0.23578653778386
"44",745,205,3.56686184134508,2.00208546444481,0.239434506285298
"45",745,205,3.56686184134508,2.00208546444481,0.239434506285298
"46",745,205,3.56686184134508,2.00208546444481,0.256213437557802
"47",745,205,3.56686184134508,2.00208546444481,0.241677343974284
"48",745,219,3.56686184134508,2.51293949959006,0.238238889410508
"49",745,213,3.56686184134508,2.02538473098384,0.245357948340513
"50",745,213,3.56686184134508,2.02538473098384,0.242017883224024
