"","list_N0_hat_t","list_N1_hat_t","liste_d_C0_t","liste_d_C1_t","liste_d_TV_t"
"1",743,199,6.83469263722929,3.01996943037686,0.22077227585249
"2",749,232,6.23634403801595,2.23843229153022,0.250338236725296
"3",772,226,5.85169241827565,1.94481675587273,0.229175028567253
"4",783,236,5.18967193039096,2.16815157389444,0.245216277222028
"5",807,216,5.37067220140376,2.65902073865984,0.23443312537305
"6",786,249,5.23865913205937,2.55453936779189,0.235118272812394
"7",813,228,5.78793995445534,2.06573755611868,0.254380985817036
"8",813,228,5.78793995445534,2.06573755611868,0.228228529438471
"9",785,228,5.48608341990753,2.06573755611868,0.234212940603203
"10",799,224,5.44071518553928,2.06927820408655,0.242005714511224
"11",799,221,5.44071518553928,2.13508130106402,0.260081003844821
"12",771,250,5.39199909975624,2.41490078185691,0.236334267153166
"13",771,226,5.39199909975624,2.57159614210419,0.230757863504626
"14",792,215,4.94127066739961,2.21969850502266,0.238806295475014
"15",779,243,4.63931533893416,2.2732094285694,0.23844335918616
"16",779,238,4.63931533893416,2.26284066528629,0.231551707880411
"17",800,238,4.35184101457362,2.26284066528629,0.260993087868263
"18",786,233,4.00164384333682,2.08066444391522,0.232316674517243
"19",786,233,4.00164384333682,2.08066444391522,0.260887860196161
"20",786,233,4.00164384333682,2.08066444391522,0.22553670838793
"21",786,233,4.00164384333682,2.08066444391522,0.264113145675061
"22",786,233,4.00164384333682,2.08066444391522,0.232026897369216
"23",786,225,4.00164384333682,2.48608196752714,0.250558037573976
"24",786,227,4.00164384333682,1.93947690498007,0.233487118910541
"25",786,225,4.00164384333682,1.97730625852069,0.243124609967868
"26",786,225,4.00164384333682,1.97730625852069,0.238511090167967
"27",786,225,4.00164384333682,1.97730625852069,0.244950950210403
"28",786,224,4.00164384333682,2.03486307645322,0.233920310798578
"29",786,224,4.00164384333682,2.03486307645322,0.229096031148513
"30",768,224,5.33032440709859,2.03486307645322,0.236126341650617
"31",746,247,5.30665797825554,2.31715360061474,0.226882403839846
"32",753,238,5.3664382103822,2.21159256289617,0.243658132005579
"33",754,221,4.75616160840124,2.34236660026134,0.232012833705558
"34",754,211,4.75616160840124,2.05391674240995,0.24477136279529
"35",754,228,4.75616160840124,2.16114277789335,0.234260526217922
"36",754,206,4.75616160840124,1.75356708827862,0.233075113673417
"37",754,190,4.75616160840124,1.80116708158977,0.246616943825353
"38",708,220,4.03541201867503,1.78949000407997,0.244655515192655
"39",708,220,4.03541201867503,1.78949000407997,0.242423469759981
"40",708,220,4.03541201867503,1.78949000407997,0.24391508710412
"41",708,206,4.03541201867503,1.76699055330634,0.254941852871247
"42",708,206,4.03541201867503,1.76699055330634,0.229059166043386
"43",708,206,4.03541201867503,1.76699055330634,0.244736298460248
"44",708,209,4.03541201867503,1.80359835458342,0.227249252310585
"45",708,209,4.03541201867503,1.80359835458342,0.231109060317752
"46",708,212,4.03541201867503,1.6359215154058,0.236994855253976
"47",708,212,4.03541201867503,1.6359215154058,0.239684650038226
"48",708,212,4.03541201867503,1.6359215154058,0.232130202001447
"49",708,212,4.03541201867503,1.6359215154058,0.253928144251811
"50",708,212,4.03541201867503,1.6359215154058,0.236046208867102
