"","list_N0_hat_t","list_N1_hat_t","liste_d_C0_t","liste_d_C1_t","liste_d_TV_t"
"1",750,201,5.19418305734268,2.26380124223602,0.224572008572951
"2",749,201,6.27418671131727,2.26380124223602,0.243725009722118
"3",720,231,4.32230427176256,2.0398385762844,0.24904949407666
"4",720,231,4.32230427176256,2.0398385762844,0.245582765325182
"5",720,220,4.32230427176256,2.11948538282241,0.234053522004427
"6",720,199,4.32230427176256,2.48348442828382,0.231184380758476
"7",720,215,4.32230427176256,2.00546053008877,0.247839365669343
"8",720,211,4.32230427176256,1.81696299491385,0.228043672866428
"9",720,214,4.32230427176256,2.21183516118312,0.270847978079962
"10",720,214,4.32230427176256,2.21183516118312,0.254868098343609
"11",720,205,4.32230427176256,1.84120180501759,0.254515797325179
"12",720,205,4.32230427176256,2.59368261924653,0.250616127945046
"13",722,200,4.07538444930737,1.17767564920705,0.230915920094015
"14",722,200,4.07538444930737,1.17767564920705,0.243049764060223
"15",722,200,4.07538444930737,1.17767564920705,0.242549160772886
"16",722,200,4.07538444930737,1.17767564920705,0.224985943154223
"17",722,200,4.07538444930737,1.17767564920705,0.239308630100146
"18",722,200,4.07538444930737,1.17767564920705,0.239308630100146
"19",722,200,4.07538444930737,1.17767564920705,0.233539346886445
"20",722,200,4.07538444930737,1.17767564920705,0.243066265815687
"21",722,200,4.07538444930737,1.17767564920705,0.238372331235987
"22",722,200,4.07538444930737,1.17767564920705,0.252758801808948
"23",722,200,4.07538444930737,1.17767564920705,0.245073930971592
"24",722,200,4.07538444930737,1.17767564920705,0.2483245205209
"25",722,200,4.07538444930737,1.17767564920705,0.233132854420536
"26",722,200,4.07538444930737,1.17767564920705,0.271206993195746
"27",722,200,4.07538444930737,1.17767564920705,0.238026819433171
"28",722,200,4.07538444930737,1.17767564920705,0.232555695240483
"29",703,200,4.09629294141899,1.17767564920705,0.235144707163624
"30",703,200,4.09629294141899,1.17767564920705,0.24676958757249
"31",703,200,4.09629294141899,1.17767564920705,0.258087964029051
"32",703,200,4.09629294141899,1.17767564920705,0.233963767044609
"33",703,200,4.09629294141899,1.17767564920705,0.222531168229615
"34",703,200,4.09629294141899,1.17767564920705,0.242391077148978
"35",695,200,3.78375426092881,1.17767564920705,0.234843525963414
"36",695,200,3.78375426092881,1.17767564920705,0.254994369082247
"37",695,200,3.78375426092881,1.17767564920705,0.250829291889873
"38",695,200,3.78375426092881,1.17767564920705,0.250502146614444
"39",695,200,3.78375426092881,1.17767564920705,0.230587311946152
"40",695,192,3.78375426092881,1.85515192650317,0.260483321595853
"41",695,192,3.78375426092881,1.85515192650317,0.237873181424164
"42",695,192,3.78375426092881,1.85515192650317,0.23676817272562
"43",695,192,3.78375426092881,1.85515192650317,0.241688067424669
"44",695,192,3.78375426092881,1.85515192650317,0.230659343500037
"45",695,192,3.78375426092881,1.85515192650317,0.230891615393017
"46",695,192,3.78375426092881,1.85515192650317,0.233312877551805
"47",695,192,3.78375426092881,1.85515192650317,0.240562783028446
"48",695,210,3.78375426092881,1.98046744289282,0.238663848327383
"49",695,210,3.78375426092881,1.98046744289282,0.240620788435651
"50",695,204,3.78375426092881,2.57492229707923,0.243536935383043
