"","list_N0_hat_t","list_N1_hat_t","liste_d_C0_t","liste_d_C1_t","liste_d_TV_t"
"1",768,176,15.1541207057106,1.56367200686074,0.113331737257344
"2",741,175,6.39331068042242,2.47811646393005,0.112376215875296
"3",741,178,6.39331068042242,1.78367976439588,0.105923861128234
"4",721,202,10.5453678815273,1.89115228700176,0.121380045760751
"5",733,182,5.62708500199567,4.0325939624155,0.115971589018895
"6",703,189,7.42694208159191,1.84474453025837,0.0925060145429815
"7",704,178,7.40593791379303,4.45284698566405,0.0979297958094729
"8",689,200,11.1140692386757,2.48964100633666,0.0984386643908105
"9",718,164,7.79477003394199,3.49865166471831,0.126987504449297
"10",713,166,8.74159115701748,2.26163209445313,0.123753249911876
"11",685,169,11.02121305287,3.41503819320111,0.107007126195453
"12",685,157,6.21831700301785,2.98750755448965,0.110566194749311
"13",678,149,8.90680494124193,2.49681416783284,0.110566194749311
"14",652,152,11.8616822087398,0.897210038717206,0.102591572470609
"15",646,153,8.25692836820996,2.88206542763435,0.143607537219664
"16",608,149,12.641560098084,0.852334170699519,0.0814256675429332
"17",618,141,8.39369650587508,3.49722107934905,0.0814256675429332
"18",617,145,6.6662282760916,2.34517737529795,0.157645890890769
"19",620,144,6.95818897860477,2.51116549466106,0.136842595413107
"20",628,134,7.93766824007175,2.92907912072672,0.122937791014888
"21",625,143,7.42446516410906,1.68213809649603,0.125093946384346
"22",613,142,9.27298296478287,2.29092633105576,0.0999453008050039
"23",597,139,9.78883893269852,1.75894490602565,0.0971927855584578
"24",587,137,7.15049171179303,2.53807618405411,0.128011748911123
"25",585,137,7.43519671252457,2.26626532887402,0.105166669829642
"26",576,130,7.94946933910728,2.38473297229711,0.0928430512651471
"27",566,140,6.46350282045903,2.75092729527962,0.0928430512651471
"28",560,156,5.74573670205895,3.1298546031818,0.138955763058002
"29",557,138,6.88614064071751,3.50712318737163,0.0982415091841064
"30",557,137,6.88614064071751,1.50605226472029,0.134716219576605
"31",539,129,8.01749912051428,2.29805865490009,0.0938504048826919
"32",538,127,8.11388840098244,1.65529906171534,0.11083572727579
"33",538,127,5.37971996106185,1.65529906171534,0.117025456249456
"34",534,114,7.54037975481955,2.65527398205659,0.136739736747293
"35",515,126,7.74904090238171,1.28885684481655,0.109319545478253
"36",501,129,8.08218772083415,2.5877394270278,0.103031445814564
"37",490,137,8.97171150507735,2.12090975937414,0.114726906931268
"38",509,114,9.2557930941755,1.41165158218911,0.103194475801967
"39",496,115,8.43194206021839,4.00486038116473,0.094424125337083
"40",482,114,8.37450955749716,1.61468187164562,0.0919101562583142
"41",478,115,7.68270154695044,2.01745861415797,0.132337059471083
"42",464,116,8.63526246434362,2.21148141754421,0.126813717710621
"43",451,120,11.2758047292584,1.34614202132182,0.101280436695266
"44",454,120,8.93532190584803,1.34614202132182,0.0844703034820689
"45",451,108,8.30078802737304,2.56284507613862,0.103853251063409
"46",443,104,7.82939115384656,2.0992323812041,0.107212962416457
"47",440,102,8.7446696008893,2.15562164198339,0.0984876878704774
"48",429,102,6.69155715776634,2.15562164198339,0.109682187791324
"49",430,100,8.07040718583607,1.79900634611969,0.109371683670688
"50",426,93,7.87837652778741,2.09210305958132,0.0956270684400289
