"","list_N0_hat_t","list_N1_hat_t","liste_d_C0_t","liste_d_C1_t","liste_d_TV_t"
"1",749,205,10.1908927062526,2.27271087577313,0.100144280931588
"2",710,202,7.53445672712098,1.33358046806323,0.0924018153420049
"3",726,175,8.51044144628077,2.52195451683396,0.0924018153420049
"4",724,176,9.32150824612702,2.41909331270234,0.151447397541691
"5",681,192,8.5256492359865,2.20684944166346,0.118059715819793
"6",702,167,7.63256340233727,3.55247504931715,0.122928439948806
"7",679,175,7.2059248181721,1.95763142480257,0.118663093878501
"8",656,171,5.52051856597394,2.1081655226193,0.102767167579467
"9",623,172,7.74583066808928,1.61659324343921,0.107470028909905
"10",608,166,6.37830108299542,2.41876187854618,0.095987015763214
"11",587,156,10.708465327112,3.21403339113423,0.122132740315066
"12",600,127,8.56762117275045,3.66525417570518,0.0942856971857779
"13",573,134,8.51891193709506,1.37296134019661,0.0915459712443919
"14",539,146,7.39480074228823,1.73647754137116,0.144532468901965
"15",526,132,8.77347614425751,1.91376788291074,0.095539395084598
"16",511,138,8.26387847056957,1.99368102796674,0.136494975755539
"17",500,130,7.91954555017883,1.40165871863985,0.104875599445958
"18",489,120,5.7500129841242,2.25393538564851,0.117297278251765
"19",465,131,7.39543616813087,1.84897089492358,0.11582520951663
"20",463,119,8.13591273538288,2.24107345564488,0.0924543480437335
"21",448,117,7.54312042658977,2.5790624605003,0.102365489939193
"22",442,107,9.63629939927898,2.27765044072447,0.0914927153225025
"23",422,107,7.88928953847977,1.72745440050022,0.0914927153225025
"24",406,107,7.30257892157391,1.85092489068859,0.118236549452757
"25",406,107,7.30257892157391,2.17656374633119,0.130441535456599
"26",401,104,11.6559818639806,3.49431426419895,0.104417711800558
"27",399,104,8.78710778223469,1.98206282513005,0.104417711800558
"28",395,103,6.7864056103612,2.07685328900398,0.119061717546948
"29",399,93,8.51100168428165,2.86497902097902,0.124473443946454
"30",382,97,9.73670550691976,1.74313497733868,0.0934847048772127
"31",364,97,9.49778711429752,2.00606362351704,0.0868442894344837
"32",364,100,9.49778711429752,1.5275224551359,0.0868442894344837
"33",351,92,11.6064533502129,2.78730597922902,0.0819159529604021
"34",351,88,8.60644412419984,4.9843015712195,0.110023308662089
"35",329,91,10.2859878039901,2.45749145547136,0.102128047880032
"36",321,82,10.1202857120868,3.10586962206827,0.102128047880032
"37",315,80,6.77558486101831,1.4535723171707,0.129645586571361
"38",303,79,9.00265600481936,3.05270206811822,0.112498130630945
"39",285,84,10.024954955666,2.73686414089836,0.122547773461415
"40",278,78,10.0651692450056,1.93346469347973,0.0862135184998305
"41",277,69,20.6827351832391,7.5905686441424,0.1162541265738
"42",263,68,10.4197823105826,2.29713235133713,0.107975573802813
"43",260,69,14.3027686746857,4.07884556107643,0.100465254289655
"44",248,72,13.8933350174259,3.23591487877202,0.10709874345756
"45",245,65,14.5366871010041,5.42502822376393,0.121212554429542
"46",233,64,14.991631038088,4.81830854859426,0.103169554319718
"47",223,61,21.5145102281355,6.79286253376312,0.0903921501951435
"48",213,57,20.6851603583427,6.73524130826335,0.122946815089672
"49",205,53,10.2190480186212,3.52221201978614,0.0823451359877453
"50",205,52,10.2190480186212,12.2126933234832,0.108286646657238
