"","list_N0_hat_t","list_N1_hat_t","liste_d_C0_t","liste_d_C1_t","liste_d_TV_t"
"1",758,187,10.7544922690657,2.99657980129432,0.128690618104671
"2",758,177,4.71304256361181,3.00638903202061,0.125252071614642
"3",742,178,5.19394321048236,2.43376030969199,0.118729298261635
"4",750,162,6.63755194779887,2.54982348569305,0.125605709423207
"5",727,169,7.84680243467477,2.93434347801649,0.115732264834839
"6",717,170,7.1556026159391,2.5390747387407,0.106819495492585
"7",727,160,8.21567747877954,2.65486295313882,0.1300154034285
"8",699,177,7.95105749820159,1.42879210299651,0.118359931663288
"9",681,180,7.32630989154061,1.92286324786325,0.0986578541886303
"10",701,165,6.67315374873271,2.59572781378491,0.141307696856661
"11",705,161,5.07762505940568,2.23880748663102,0.135835086204829
"12",682,167,5.42702489645773,2.03168941957573,0.112400368362378
"13",683,158,7.17116777695377,4.23844999605869,0.111359042414053
"14",682,150,5.73482378030898,1.96557660576506,0.10597482306637
"15",658,137,7.23160108893479,2.19440659340659,0.11301237453126
"16",673,145,8.39665865277402,1.91600616470364,0.153071369429588
"17",673,152,6.42230601050187,2.80511272141707,0.12572283278514
"18",661,144,7.7156484334528,1.80245242179204,0.106358770231083
"19",639,150,3.6090452707285,2.52570892737913,0.102889781165203
"20",629,160,4.51707313931824,2.70837272915633,0.140075599015592
"21",605,157,6.71599482278256,2.92113407632557,0.112703208439055
"22",604,134,5.33032067261859,2.93718562262742,0.114009379405464
"23",594,136,7.68743983094264,2.81792485261005,0.10345447636812
"24",571,138,4.21391622880045,2.82560320500717,0.119681105958137
"25",559,134,3.72505091391871,3.30825462134764,0.125227895076138
"26",544,137,6.29170967667443,2.11082301477974,0.110748388354476
"27",521,133,5.20836948813967,2.53937198067633,0.107499911249965
"28",520,123,4.06545976256381,2.86501305622507,0.114740170575564
"29",509,106,6.9106453363412,2.57525320286044,0.12534865772532
"30",498,111,8.08419584437585,2.4827532633415,0.134404116349013
"31",475,133,6.3609060217302,2.35865686876703,0.110916642642911
"32",493,122,9.60534650967987,2.54257855352195,0.147125787581837
"33",494,108,5.54872433408011,2.29352193823691,0.105535472607044
"34",457,120,7.97471677200217,2.0369914735031,0.0989863618505438
"35",455,110,5.41280912429849,3.99514273200063,0.0931222103008799
"36",456,98,4.72355057893146,1.75458183273309,0.104597284176311
"37",439,108,6.40454248689734,2.8994163246694,0.112966493303688
"38",436,100,8.80664819132773,3.81234983355044,0.115763103603394
"39",429,103,3.91412916386557,2.43998969284684,0.103020047271501
"40",429,101,3.91412916386557,2.82678242047807,0.131985030037716
"41",422,102,6.35792326254846,3.67602666484654,0.133992626904704
"42",413,98,6.98685468547535,1.7486293726977,0.11798136821914
"43",405,95,3.78836015656675,2.41544307645539,0.0917682769702024
"44",393,95,4.9229098691839,2.41544307645539,0.0971806108433923
"45",374,98,5.53366333309857,3.19726357360868,0.106823370680329
"46",373,88,6.1838279092209,2.54762722699143,0.0922105629378527
"47",362,91,5.70702571241463,2.92910632338042,0.0922105629378527
"48",362,86,5.567083439333,1.76378372605081,0.0922105629378527
"49",356,83,7.78574300476545,1.7955447895738,0.121552484256183
"50",334,90,6.47614916051977,3.67412553121935,0.0869430842207707
