"","list_N0_hat_t","list_N1_hat_t","liste_d_C0_t","liste_d_C1_t","liste_d_TV_t"
"1",741,177,8.1929142474932,2.42520397517188,0.126611286239128
"2",711,190,9.34235277102091,2.48990782429294,0.136559793823233
"3",711,168,4.70072818377692,2.37817885799548,0.120518125781284
"4",704,157,6.33071479464316,2.21103309498178,0.128133875598964
"5",674,167,7.23089287610663,1.23873538932958,0.137626316726435
"6",652,168,6.84347169232075,1.89781323621501,0.121597019130707
"7",637,165,5.77783337392293,1.7149128540305,0.136042848048721
"8",653,147,7.05700123241231,2.24541281158928,0.147100553972639
"9",638,138,8.12413206799677,2.05184738498881,0.112037504829267
"10",621,141,6.96308499583414,1.74802521008403,0.109874272927186
"11",598,157,6.46234531902829,1.46029774284454,0.124443253773198
"12",583,157,6.85196118214034,1.9272039203033,0.112172414418853
"13",582,146,6.15017569774743,2.02450688177924,0.143776512409025
"14",559,142,6.86719226603601,1.9458299373261,0.119239299625811
"15",554,133,5.76916501548492,2.3698041094109,0.142506026732882
"16",538,126,6.71158560203927,2.80581356414592,0.123319141041187
"17",519,128,6.82304538797167,1.81845421245421,0.140857452102944
"18",503,123,6.87422358772493,1.51191304347826,0.113546363426562
"19",492,115,6.9928240712465,3.18156028368794,0.113546363426562
"20",473,114,8.48477870842449,1.29107445980268,0.127321705201043
"21",464,105,6.73921534653713,2.88305203555261,0.153860855942122
"22",434,108,5.85674302805738,1.56324339583053,0.113997543265278
"23",412,105,10.5618653292837,1.72208102108768,0.104347706804507
"24",391,97,13.0084478477116,2.06356072190881,0.100121074645151
"25",389,92,9.68357216782638,2.8770813349014,0.10491172015195
"26",372,96,6.42474975837471,1.98836264593483,0.125969256199345
"27",359,89,8.36146883420156,2.81438759689922,0.103768312365164
"28",351,81,7.52244709642941,2.028034361082,0.113066111211687
"29",339,87,7.24565520999269,1.26073178594455,0.146105030507493
"30",339,90,7.24565520999269,1.6530829285844,0.121968074693171
"31",341,77,8.36114978245834,2.54976030747729,0.148848679489253
"32",312,83,7.74617107893756,1.42485034237659,0.123270393177514
"33",297,77,8.09321976140016,2.12667461737229,0.117827712752704
"34",284,70,14.2497298219706,2.45490172239108,0.11922578979011
"35",269,81,14.8438509560024,3.49562370233323,0.119815615809214
"36",272,68,6.8533796058098,2.64344499586435,0.10877190416396
"37",272,65,6.8533796058098,1.90680586844667,0.119126573313852
"38",259,64,16.1470567929936,3.3922966839863,0.131486058313947
"39",244,62,10.7068608024948,2.53475008615842,0.119356538141279
"40",234,62,17.4341854862687,4.58226381461676,0.123635182428252
"41",223,53,13.7886043834439,4.49463102725367,0.130978077782969
"42",208,54,12.2931082312617,1.812302130787,0.10271520421712
"43",201,54,23.6369469312753,1.812302130787,0.106936878519356
